nct_id,id,name,created_at,updated_at,grouping,study_search_id
NCT04437901,169554,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04379453,169555,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04400838,169556,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04609332,169557,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04333368,169558,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04570488,169559,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04367077,169560,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04394377,169562,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04415073,169563,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT03042143,169565,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04327570,169566,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04341480,169567,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04595084,169568,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04439006,169570,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04646239,169571,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04644172,169572,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04380818,169573,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04487977,169574,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04256395,169575,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04426279,169576,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04340349,169577,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04433078,169578,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04390269,169579,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04252274,169581,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04726150,169582,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04350710,169583,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04376775,169584,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04325919,169585,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04424134,169586,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04401436,169587,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04335162,169588,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04476992,169589,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04336761,169590,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04694638,169591,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04456556,169592,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04324866,169593,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04432051,169594,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04344119,169595,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04377165,169596,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04345159,169597,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04407572,169598,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04408248,169599,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04305457,169601,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04595903,169602,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04422470,169603,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04371835,169605,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04558320,169606,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04452708,169607,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04352634,169608,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04453839,169610,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04401046,169611,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04395859,169612,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04520620,169613,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04510467,169614,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04348695,169615,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04669912,169616,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04608097,169617,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04320277,169618,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04555122,169619,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04491071,169620,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04349228,169621,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04485351,169622,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04409743,169623,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04590547,169625,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04649957,169626,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04432870,169627,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04680858,169628,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04723550,169629,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04710199,169630,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04413071,169631,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04367883,169632,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04510441,169633,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04394104,169634,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04406181,169635,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04405869,169636,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04449081,169637,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04339322,169638,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04412356,169640,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04584541,169641,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04403438,169642,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04389463,169643,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04507867,169644,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04637295,169645,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04367740,169646,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04342650,169647,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04342156,169648,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04501991,169649,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04377425,169650,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04536441,169651,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04560413,169652,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04679168,169654,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04458337,169655,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04490772,169656,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04325867,169657,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04558437,169658,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04694014,169659,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04356378,169660,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04412330,169661,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04516824,169662,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04361877,169663,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04284046,169664,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04686409,169665,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04646525,169666,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04413747,169667,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT02735707,169668,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04558996,169669,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04344197,169670,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04366297,169671,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04358003,169672,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04362319,169673,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04603781,169674,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04389385,169677,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04394182,169678,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04497636,169680,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04686721,169681,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04602637,169682,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04422613,169683,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04375501,169684,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04416373,169685,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04449627,169686,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04403243,169687,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04373382,169688,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04361396,169689,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04338802,169690,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04367337,169691,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04327401,169692,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04345861,169693,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04453384,169694,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04510493,169695,covid-19,2/7/2021 10:33:23 PM,2/7/2021 10:33:23 PM,covid-19,1
NCT04694573,169696,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04347408,169697,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04694742,169698,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04587219,169699,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04566965,169700,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04448054,169701,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04720404,169702,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04560231,169703,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04619680,169704,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04275414,169705,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04383470,169706,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04613245,169707,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04491318,169708,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04360811,169709,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04485169,169710,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04376684,169711,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04635618,169712,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04453579,169713,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04395144,169714,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04359875,169715,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04452422,169716,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04540029,169717,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04355234,169718,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04560257,169719,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04583566,169720,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04390555,169721,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04489628,169723,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04445961,169724,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04394169,169725,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04445506,169726,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04323592,169727,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04513847,169728,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04371419,169729,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04587414,169730,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04335630,169731,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04377776,169732,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04602481,169733,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04626050,169734,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04393792,169735,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04322487,169737,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04500652,169738,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04661540,169739,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04345614,169740,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04500366,169741,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04354558,169742,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04426318,169743,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04460027,169744,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04597775,169745,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04339686,169746,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04390126,169747,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04443361,169748,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04471701,169749,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04503057,169750,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04501432,169751,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04615416,169752,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04635592,169753,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04706325,169754,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04379544,169755,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04632082,169756,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04365608,169757,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04672590,169758,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04659746,169759,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04542915,169760,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04373707,169761,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04321174,169762,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04351568,169763,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04529421,169764,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04415359,169765,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04318314,169766,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04385797,169767,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04264858,169768,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04363593,169769,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04712292,169770,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04570202,169771,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04475081,169772,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04433286,169773,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04370938,169774,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04604769,169776,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04686565,169777,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04370210,169778,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04418609,169779,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04324463,169780,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04369690,169781,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04486404,169782,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04544072,169783,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04371848,169784,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04368975,169785,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04416919,169786,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04374097,169787,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04563065,169788,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04406571,169789,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04377074,169791,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04693052,169794,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04715815,169795,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04497415,169796,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04661657,169797,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04484207,169799,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04361019,169800,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04335747,169801,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04381000,169802,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04474080,169803,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04638634,173480,covid-19,2/19/2021 7:19:06 AM,2/19/2021 7:19:06 AM,covid-19,1
NCT04387799,169805,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04498286,169806,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04400019,169808,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04340219,169809,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04703270,169810,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04569266,169811,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04614844,169813,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04723576,169814,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04377412,169815,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04430374,169816,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04479332,169817,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04542122,169818,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04624048,169819,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04511949,169821,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04568551,169822,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04405232,169824,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04376515,169825,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04334629,169826,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04527432,169827,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04604080,169828,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04619368,169829,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04349618,173484,covid-19,2/19/2021 7:19:06 AM,2/19/2021 7:19:06 AM,covid-19,1
NCT04356885,169831,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04387409,169832,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04694664,169833,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04447638,169834,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
NCT04444323,169835,covid-19,2/7/2021 10:33:24 PM,2/7/2021 10:33:24 PM,covid-19,1
