nct_id,id,status,name,city,state,zip,country
NCT04362176,74830007,Recruiting,University of Minnesota,minneapolis,minnesota,55455,united states
NCT04452318,74805372,Recruiting,Regeneron Study Site,minneapolis,minnesota,55455,united states
NCT04466098,74802275,Recruiting,University of Minnesota,minneapolis,minnesota,55455,united states
NCT04473183,74800125,Recruiting,University of Minnesota,minneapolis,minnesota,55455,united states
NCT04511650,74791289,Recruiting,University of Minnesota,minneapolis,minnesota,55455,united states
NCT04725097,74752446,Recruiting,Mayo Clinic,rochester,minnesota,55902,united states
NCT04351152,74833549,Recruiting,Mayo Clinic,rochester,minnesota,55905,united states
NCT04379284,74825710,Recruiting,Mayo Clinic Rochester,rochester,minnesota,55905,united states
NCT04659135,74761418,Recruiting,Mayo Clinic,rochester,minnesota,55905,united states
NCT04694638,74756462,Recruiting,Mayo Clinic in Rochester,rochester,minnesota,55905,united states
NCT04377620,74826127,Recruiting,Healthpartners Cancer Care Center - Regions Hospital,saint paul,minnesota,55101,united states
NCT04339998,74839802,Recruiting,M Health Fairview Bethesda Hospital,saint paul,minnesota,55103,united states
NCT04518410,74789433,Recruiting,"Memorial Hospital at Gulfport (Site 1104), 4500 13th Street",gulfport,mississippi,39501,united states
NCT04452318,74805373,Recruiting,Regeneron Study Site,gulfport,mississippi,39503,united states
NCT04516746,74789750,Recruiting,Research Site,gulfport,mississippi,39503,united states
NCT04518410,74789434,Recruiting,"MedPharmics, LLC. (Site 1032), 15190 Community Rd.",gulfport,mississippi,39503,united states
NCT04649151,78698085,Recruiting,Medpharmics - Gulfport,gulfport,mississippi,39503,united states
NCT04341116,74839158,Recruiting,University of Mississippi Medical Center,jackson,mississippi,39216,united states
NCT04362176,74830008,Recruiting,University of Mississippi Medical Center,jackson,mississippi,39216,united states
NCT04372628,74827527,Recruiting,University of Mississippi Medical Center,jackson,mississippi,39216,united states
NCT04412486,74816437,Recruiting,University of Mississippi Medical Center,jackson,mississippi,39216,united states
NCT04452318,74805374,Recruiting,Regeneron Study Site,jackson,mississippi,39216,united states
NCT04505774,74792390,Recruiting,University of Mississippi Medical Center,jackson,mississippi,39216,united states
NCT04427501,78703327,Recruiting,Olive Branch Family Medical Center,olive branch,mississippi,38654,united states
NCT04427501,78703328,Recruiting,Sky Clin Resch - Quinn HC,ridgeland,mississippi,39157,united states
NCT04411680,74816521,Recruiting,University of Missouri Health Care,columbia,missouri,65212,united states
NCT04518410,74789435,Recruiting,"Hannibal Clinic (Site 1129), 100 Medical Drive",hannibal,missouri,63401,united states
NCT04452318,74805375,Recruiting,Regeneron Study Site,hazelwood,missouri,63042,united states
NCT04659135,74761419,Recruiting,Mosaic Cancer Care,saint joseph,missouri,64507,united states
NCT04710394,74754223,Recruiting,Washington University School of Medicine in Saint Louis,saint louis,missouri,63108,united states
NCT04452318,74805376,Recruiting,Regeneron Study Site,saint louis,missouri,63110,united states
NCT04490278,74796805,Recruiting,Washington University School of Medicine/Barnes-Jewish Hospital,saint louis,missouri,63110,united states
NCT04505774,74792391,Recruiting,"Washington University School of Medicine, ACCS Research",saint louis,missouri,63110,united states
NCT04516746,74789751,Recruiting,Research Site,saint louis,missouri,63110,united states
NCT04518410,74789436,Recruiting,"Washington University School of Medicine (Site 1008), 620 South Taylor, Suite 200",saint louis,missouri,63110,united states
NCT04442178,78702928,Recruiting,Missouri Baptist Medical Center,saint louis,missouri,63131,united states
NCT04565509,74778879,Recruiting,Special School District,saint louis,missouri,63131,united states
NCT04555096,74780424,Recruiting,Mercy Research,saint louis,missouri,63141,united states
NCT04427501,78703329,Recruiting,"Bio-Kinetic Clinical Applications, LLC",springfield,missouri,65802,united states
NCT04377620,74826128,Recruiting,Mercy Research,springfield,missouri,65804,united states
NCT04447469,74806589,Recruiting,Mercy Hospital,springfield,missouri,65804,united states
NCT04518410,74789437,Recruiting,"Bozeman Health Deaconess Hospital (Site 1115), 931 Highland Blvd, Ste. 3103",bozeman,montana,59715-6911,united states
NCT04396106,74820681,Recruiting,Atea Study Site,butte,montana,59701,united states
NCT04516746,74789752,Recruiting,Research Site,butte,montana,59701,united states
NCT04518410,74789438,Recruiting,"Mercury Street Medical Group (Site 1074), 300 W. Mercury St.",butte,montana,59701-1652,united states
NCT04659135,74761420,Recruiting,Nebraska Hematology Oncology,lincoln,nebraska,68506,united states
NCT04411680,74816522,Recruiting,Great Plains Health,north platte,nebraska,69101,united states
NCT04659135,74761421,Recruiting,Callahan Cancer Center,north platte,nebraska,69101,united states
NCT04547140,74782148,Recruiting,CHI Health Center,omaha,nebraska,68102,united states
NCT04427501,78703330,Recruiting,Quality Clinical Research,omaha,nebraska,68114,united states
NCT04518410,74789439,Recruiting,"Quality Clinical Research (Site 1112), 10040 Regency Circle",omaha,nebraska,68114,united states
NCT04659135,74761422,Recruiting,Nebraska Cancer Specialists,omaha,nebraska,68130,united states
NCT04516746,74789753,Recruiting,Research Site,omaha,nebraska,68134,united states
NCT04469179,74801437,Recruiting,University of Nebraska Medical Center,omaha,nebraska,68198,united states
NCT04659135,74761423,Recruiting,University of Nebraska Medical Center,omaha,nebraska,68198,united states
NCT04516746,74789754,Recruiting,Research Site,henderson,nevada,89014,united states
NCT04341116,74839159,Recruiting,University Medical Center of Southern Nevada,las vegas,nevada,89102,united states
NCT04427501,78703331,Recruiting,Excel Clinical Research,las vegas,nevada,89109,united states
NCT04452318,74805378,Recruiting,Regeneron Study Site,las vegas,nevada,89109,united states
NCT04666441,74760347,Recruiting,Regeneron Study Site,las vegas,nevada,89109,united states
NCT04427501,78703332,Recruiting,Las Vegas Medical Research,las vegas,nevada,89113,united states
NCT04518410,74789440,Recruiting,"Las Vegas Medical Research (Site 1048), 8530 W. Sunset Rd.",las vegas,nevada,89113-2215,united states
NCT04495907,74795247,Recruiting,DCR Las Vegas,las vegas,nevada,89128,united states
NCT04351152,74833550,Recruiting,Dartmouth-Hitchcock,lebanon,new hampshire,03756,united states
NCT04516746,74789755,Recruiting,Research Site,portsmouth,new hampshire,03801,united states
NCT04381988,74824901,Recruiting,Memoral Sloan Kettering Basking Ridge (All Protocol Activities),basking ridge,new jersey,07920,united states
NCT04697927,74755854,Recruiting,Memoral Sloan Kettering Basking Ridge,basking ridge,new jersey,07920,united states
NCT04659135,74761424,Recruiting,Bayonne Medical Center,bayonne,new jersey,07002,united states
NCT04516746,74789756,Recruiting,Research Site,berlin,new jersey,08009,united states
NCT04596657,74773258,Recruiting,Cooper University Hospital,camden,new jersey,08103,united states
NCT04347993,74835506,Recruiting,Hackensack Meridian Health - John Theurer Cancer Center,hackensack,new jersey,07601,united states
NCT04365101,74829404,Recruiting,Hackensack University Medical Center,hackensack,new jersey,07601,united states
NCT04377620,74826129,Recruiting,Hackensack University Medical Center,hackensack,new jersey,07601,united states
NCT04456413,74804691,Recruiting,Hackensack University Medical Center,hackensack,new jersey,07601,united states
NCT04482699,74798351,Recruiting,Hackensack University Medical Center,hackensack,new jersey,07601,united states
NCT04659135,74761425,Recruiting,CarePoint Health - Christ Hospital,jersey city,new jersey,07306,united states
NCT04351152,74833551,Recruiting,Saint Barnabas Medical Center,livingston,new jersey,07039,united states
NCT04347239,74835780,Recruiting,St. Barnabas,livingston,new jersey,07052,united states
NCT04381988,74824902,Recruiting,Memoral Sloan Kettering Monmouth (All protocol activities),middletown,new jersey,07748,united states
NCT04697927,74755855,Recruiting,Memorial Sloan Kettering Monmouth,middletown,new jersey,07748,united states
NCT04381988,74824903,Recruiting,Memorial Sloan Kettering Bergen (All protocol Activities),montvale,new jersey,07645,united states
NCT04697927,74755856,Recruiting,Memorial Sloan Kettering Bergen,montvale,new jersey,07645,united states
NCT04365101,74829405,Recruiting,Atlantic Health,morristown,new jersey,07960,united states
NCT04397900,74819763,Recruiting,Atlantic Health System,morristown,new jersey,07960,united states
NCT04404361,74818100,Recruiting,Atlantic Melanoma Center,morristown,new jersey,07960,united states
NCT04404361,74818101,Recruiting,Overlook Medical Center,morristown,new jersey,07960,united states
NCT04452318,74805379,Recruiting,Regeneron Study Site,morristown,new jersey,07960,united states
NCT04472494,74800338,Recruiting,Atlantic Health System,morristown,new jersey,07960,united states
NCT04347239,74835781,Recruiting,Atlantic Health System Hospital,morristown,new jersey,07962-1905,united states
NCT04414371,74815968,Recruiting,Rutgers University,new brunswick,new jersey,08901,united states
NCT04442178,78702929,Recruiting,Rutgers Health,new brunswick,new jersey,08901,united states
NCT04402060,74818612,Recruiting,Rutgers University - Robert Wood Johnson Medical School,new brunswick,new jersey,08903,united states
NCT04605588,74771663,Recruiting,Robert Wood Johnson Medical School,new brunswick,new jersey,08903,united states
NCT04452565,74805243,Recruiting,Coronavirus Research Institute-Testing Site,newark,new jersey,07102,united states
NCT04377620,74826130,Recruiting,Rutgers Njms Clinical Research Unit,newark,new jersey,07103,united states
NCT04403880,74818209,Recruiting,New Jersey Medical School Clinical Research Center CRS,newark,new jersey,07103,united states
NCT04410328,74816930,Recruiting,Rutgers New Jersey Medical School University Hospital,newark,new jersey,07103,united states
NCT04447404,74806618,Recruiting,Site 03,newark,new jersey,07103,united states
NCT04452318,74805380,Recruiting,Regeneron Study Site,newark,new jersey,07103,united states
NCT04505774,74792392,Recruiting,Rutgers New Jersey Medical School,newark,new jersey,07103,united states
NCT04401293,74818995,Recruiting,Beth Israel Newark,newark,new jersey,07112,united states
NCT04445402,74806944,Recruiting,"St. Joseph's Regional Medical Center, New Jersey",paterson,new jersey,07503,united states
NCT04460677,74803416,Recruiting,Rutgers University,piscataway,new jersey,08854,united states
NCT04558411,74779871,Recruiting,"Rutgers, The State University of New Jersey",piscataway,new jersey,08854,united states
NCT04659135,74761426,Recruiting,"Penn Medicine, Princeton Health",plainsboro,new jersey,08536,united states
NCT04404361,74818102,Recruiting,Chilton Medical Center,pompton plains,new jersey,07444,united states
NCT04530136,74786693,Recruiting,The Valley Hospital,ridgewood,new jersey,07450,united states
NCT04523181,74788549,Recruiting,South Jersey Infectious Disease,somers point,new jersey,08244,united states
NCT04365101,74829406,Recruiting,Atlantic Health,summit,new jersey,07901,united states
NCT04452318,74805381,Recruiting,Regeneron Study Site,summit,new jersey,07901,united states
NCT04347239,74835782,Recruiting,Holy Name Medical Center,teaneck,new jersey,07666,united states
NCT04377620,74826131,Recruiting,Holy Name Medical Center,teaneck,new jersey,07666,united states
NCT04389450,74822093,Recruiting,Holy Medical Center,teaneck,new jersey,07666,united states
NCT04427501,78703333,Recruiting,Holy Name Medical Center,teaneck,new jersey,07666,united states
NCT04666441,74760348,Recruiting,Regeneron Study Site,teaneck,new jersey,07666,united states
NCT04452318,74805382,Recruiting,Regeneron Study Site,teaneck,new jersey,07666-4245,united states
NCT04516746,74789757,Recruiting,Research Site,albuquerque,new mexico,87102,united states
NCT04649151,78698086,Recruiting,Medpharmics - Albuquerque,albuquerque,new mexico,87102,united states
NCT04341116,74839160,Recruiting,UNM Hospitals,albuquerque,new mexico,87106,united states
NCT04445220,74807013,Recruiting,University of New Mexico School of Medicine,albuquerque,new mexico,87106,united states
NCT04358003,74831178,Recruiting,UNM Health Science Center,albuquerque,new mexico,87131,united states
NCT04434131,74810738,Recruiting,University of New Mexico Health Sciences Center,albuquerque,new mexico,87131,united states
NCT04373460,74827341,Recruiting,Center for American Indian Health - Gallup Office,gallup,new mexico,87301,united states
NCT04373460,74827342,Recruiting,Center for American Indian Health - Shiprock Office,shiprock,new mexico,87420,united states
NCT04505774,74792393,Recruiting,Albany Medical College,albany,new york,12208,united states
NCT04401293,74818996,Recruiting,Southside Hospital,bay shore,new york,11706,united states
NCT04403880,74818210,Recruiting,Bronx Prevention Research Center CRS,bronx,new york,10451,united states
NCT04452318,74805383,Recruiting,Regeneron Study Site 1,bronx,new york,10451,united states
NCT04452318,74805384,Recruiting,Regeneron Study Site 2,bronx,new york,10451,united states
NCT04518410,74789441,Recruiting,"Lincoln Hospital (Site 1092), 249 East 149th Street",bronx,new york,10451,united states
NCT04666441,74760349,Recruiting,Regeneron Study Site,bronx,new york,10451,united states
NCT04427501,78703334,Recruiting,Care Access Research - Bronx,bronx,new york,10456,united states
NCT04516746,74789759,Recruiting,Research Site,bronx,new york,10457,united states
NCT04452318,74805385,Recruiting,Regeneron Study Site,bronx,new york,10461,united states
NCT04488081,74797214,Recruiting,Montefiore Medical Center,bronx,new york,10461,united states
NCT04495907,74795248,Recruiting,DCR Bronx,bronx,new york,10461,united states
NCT04505774,74792394,Recruiting,Jacobi Medical Center,bronx,new york,10461,united states
NCT04505774,74792395,Recruiting,Montefiore Medical Center,bronx,new york,10461,united states
NCT04518410,74789442,Recruiting,"Jacobi Medical Center (Site 1105), 1400 Pelham Parkway South",bronx,new york,10461,united states
NCT04347239,74835783,Recruiting,Montefiore Medical Center,bronx,new york,10467,united states
NCT04425720,74813218,Recruiting,Montefiore Medical Center,bronx,new york,10467,united states
NCT04452565,74805244,Recruiting,Coronavirus Research Institute-Testing Site-,bronx,new york,10467,united states
NCT04516746,74789760,Recruiting,Research Site,bronx,new york,10467,united states
NCT04348656,74834796,Recruiting,Brooklyn Hospital,brooklyn,new york,11201,united states
NCT04418518,74815316,Recruiting,Brooklyn Methodist Hospital,brooklyn,new york,11201,united states
NCT04397718,74819782,Recruiting,"Brooklyn Campus of the VA NY Harbor Healthcare System, Brooklyn, NY",brooklyn,new york,11209,united states
NCT04363437,74829777,Recruiting,Maimonides Medical Center,brooklyn,new york,11219,united states
NCT04445402,74806946,Recruiting,Maimondes Medical Center,brooklyn,new york,11219,united states
NCT04717024,74753496,Recruiting,Maimonides Medical Center,brooklyn,new york,11219,united states
NCT04494646,78701263,Recruiting,NYU Langone Hospital - Brooklyn,brooklyn,new york,11220,united states
NCT04516746,74789761,Recruiting,Research Site,brooklyn,new york,11220,united states
NCT04347239,74835784,Recruiting,New York Community Hospital of Brooklyn,brooklyn,new york,11229,united states
NCT04362176,74830010,Recruiting,University at Buffalo/Buffalo General Medical Center,buffalo,new york,14203,united states
NCT04377711,74826104,Recruiting,University of Buffalo,buffalo,new york,14203,united states
NCT04452318,74805386,Recruiting,Regeneron Study Site,buffalo,new york,14203,united states
NCT04474483,74799925,Recruiting,University at Buffalo,buffalo,new york,14203,united states
NCT04379518,74825685,Recruiting,Roswell Park Cancer Institute,buffalo,new york,14263,united states
NCT04381988,74824904,Recruiting,Memorial Sloan Kettering Commack (All Protocol Activities),commack,new york,11725,united states
NCT04697927,74755857,Recruiting,Memorial Sloan Kettering Commack,commack,new york,11725,united states
NCT04328012,78705878,Recruiting,Bassett Medical Center,cooperstown,new york,13326,united states
NCT04474288,74799949,Recruiting,Bassett Medical Center,cooperstown,new york,13326,united states
NCT04659135,74761427,Recruiting,Hematology Oncology Associates of Central New York,east syracuse,new york,13057,united states
NCT04518410,74789443,Recruiting,"Flushing Hospital Medical Center (Site 1067), 4500 Parsons Blvd",flushing,new york,11355-2205,united states
NCT04381988,74824905,Recruiting,Memoral Sloan Kettering Westchester (All protocol activities),harrison,new york,10604,united states
NCT04697927,74755858,Recruiting,Memorial Sloan Kettering Westchester,harrison,new york,10604,united states
NCT04401293,74818997,Recruiting,Huntington Hospital,huntington,new york,11743,united states
NCT04518410,74789444,Recruiting,"Jamaica Hospital Medical Center (Site 1066), 8900 Van Wyck Expressway",jamaica,new york,11418-2832,united states
NCT04659135,74761428,Recruiting,Northwell Health Cancer Institute,lake success,new york,11042,united states
NCT04724720,74752530,Recruiting,Northwell Health,lake success,new york,11042,united states
NCT04649151,78698087,Recruiting,Child Healthcare Associates,liverpool,new york,13090,united states
NCT04392323,74821354,Recruiting,North Shore University Hospital,manhasset,new york,10030,united states
NCT04570462,74778151,Recruiting,North Shore University Hospital,manhasset,new york,11030,united states
NCT04494646,78701266,Recruiting,NYU Winthrop Hospital,mineola,new york,11501,united states
NCT04516746,74789762,Recruiting,Research Site,mineola,new york,11501,united states
NCT04354155,74832432,Recruiting,Cohen Children's Medical Center,new hyde park,new york,11040,united states
NCT04392323,74821355,Recruiting,Long Island Jewish Medical Center,new hyde park,new york,11040,united states
NCT04660422,74761181,Recruiting,Northwell Health,new hyde park,new york,11040,united states
NCT04476602,74799535,Recruiting,"410 Lakeville Road, Suite 107",new hyde park,new york,11042,united states
NCT04386291,74823451,Recruiting,ProofPilot (Virtual Study: https://proofpilot.com/covid-anxiety/),new york,new york,10003,united states
NCT04393961,74821064,Recruiting,ProofPilot Online App (https://p.proofpilot.com),new york,new york,10003,united states
NCT04654481,74762410,Recruiting,Mount Sinai Beth Israel,new york,new york,10003,united states
NCT04397718,74819783,Recruiting,"Manhattan Campus of the VA NY Harbor Healthcare System, New York, NY",new york,new york,10010,united states
NCT04505774,74792396,Recruiting,VA New York Harbor Healthcare System,new york,new york,10010,united states
NCT04516746,74789763,Recruiting,Research Site,new york,new york,10010,united states
NCT04344236,74837250,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04365699,74829238,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04452318,74805387,Recruiting,Regeneron Study Site,new york,new york,10016,united states
NCT04452565,74805245,Recruiting,Coronavirus Research Institute-Testing Site,new york,new york,10016,united states
NCT04482595,74798359,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04494646,78701267,Recruiting,NYU Bellevue Hospital Center,new york,new york,10016,united states
NCT04494646,78701268,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04505774,74792397,Recruiting,NYU Langone,new york,new york,10016,united states
NCT04516746,74789764,Recruiting,Research Site,new york,new york,10016,united states
NCT04517695,74789598,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04527315,74787298,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04570488,74778149,Recruiting,NYU Langone Health,new york,new york,10016,united states
NCT04723576,74752644,Recruiting,"Clinical Directors Network, Inc",new york,new york,10018,united states
NCT04418518,74815317,Recruiting,Weill Cornell Medicine,new york,new york,10021,united states
NCT04417270,74815543,Recruiting,Lenox Hill Hospital,new york,new york,10022,united states
NCT04403880,74818211,Recruiting,Harlem Prevention Center CRS,new york,new york,10027,united states
NCT04452318,74805388,Recruiting,Regeneron Study Site,new york,new york,10027,united states
NCT04615416,74769353,Recruiting,"Teachers College, Columbia University",new york,new york,10027,united states
NCT04358029,74831176,Recruiting,Icahn School of Medicine at Mount Sinai,new york,new york,10029,united states
NCT04390191,74821956,Recruiting,Icahn School of Medicine at Mount Sinai,new york,new york,10029,united states
NCT04397939,74819759,Recruiting,Mount Sinai Hospital,new york,new york,10029,united states
NCT04404361,74818103,Recruiting,Mount Sinai Medical Center,new york,new york,10029,united states
NCT04427501,78703335,Recruiting,Icahn Sch of Med at Mt. Sinai,new york,new york,10029,united states
NCT04452318,74805389,Recruiting,Regeneron Study Site,new york,new york,10029,united states
NCT04495816,74795268,Recruiting,Mount Sinai Hospital,new york,new york,10029,united states
NCT04505592,74792667,Recruiting,Mount Sinai Hospital,new york,new york,10029,united states
NCT04619680,74768566,Recruiting,Icahn School of Medicine at Mount Sinai,new york,new york,10029,united states
NCT04342195,74837887,Recruiting,Columbia University Irving Medical Center/NYP,new york,new york,10032,united states
NCT04347226,74835792,Recruiting,Columbia University Irving Medical Center,new york,new york,10032,united states
NCT04359810,74830696,Recruiting,Columbia University Irving Medical Center/NYP,new york,new york,10032,united states
NCT04367831,74828759,Recruiting,Columbia University Medical Center,new york,new york,10032,united states
NCT04367857,74828758,Recruiting,NewYork-Presbyterian Hosptial/Columbia University Irving Medical Center,new york,new york,10032,united states
NCT04386291,74823452,Recruiting,Columbia University Department of Psychiatry,new york,new york,10032,united states
NCT04390503,74821931,Recruiting,Columbia University Irving Medical Center/NYP,new york,new york,10032,united states
NCT04401423,74818983,Recruiting,Columbia University Irving Medical Center,new york,new york,10032,united states
NCT04402060,74818614,Recruiting,Columbia University,new york,new york,10032,united states
NCT04445402,74806949,Recruiting,Columbia University Irving Medical Center,new york,new york,10032,united states
NCT04448145,74806481,Recruiting,Columbia University Medical Center,new york,new york,10032,united states
NCT04484207,74797986,Recruiting,New York State Psychiatric Institute,new york,new york,10032,united states
NCT04488081,74797215,Recruiting,Columbia University Medical Center,new york,new york,10032,united states
NCT04497415,74795004,Recruiting,New York State Psychiatric Institute,new york,new york,10032,united states
NCT04516746,74789765,Recruiting,Research Site,new york,new york,10032,united states
NCT04518410,74789445,Recruiting,"Columbia Partnership for Prevention and Control of HIV/AIDS CTU (Site 1019), Columbia University Irving Medical Center, Department of Medicine - Division of Infectious Diseases, 180 Fort Washington Avenue, HP6 - Rm 604",new york,new york,10032,united states
NCT04519502,74789225,Recruiting,Columbia University-St. Luke's Hospital,new york,new york,10032,united states
NCT04531618,74786378,Recruiting,Morgan Stanley Children's Hopspital,new york,new york,10032,united states
NCT04547140,74782149,Recruiting,Columbia University Medical Center,new york,new york,10032,united states
NCT04403880,74818212,Recruiting,Columbia P&S CRS,new york,new york,10032-3732,united states
NCT04452318,74805390,Recruiting,Regeneron Study Site,new york,new york,10037,united states
NCT04348656,74834797,Recruiting,Lower Manhattan Hospital,new york,new york,10038,united states
NCT04418518,74815318,Recruiting,Lower Manhattan Hospital,new york,new york,10038,united states
NCT04348656,74834798,Recruiting,Weill Cornell Medical Center,new york,new york,10065,united states
NCT04374461,74826859,Recruiting,Memorial Sloan Kettering Cancer Center,new york,new york,10065,united states
NCT04381988,74824906,Recruiting,Memorial Sloan Kettering Cancer Center (All Protocol Activities),new york,new york,10065,united states
NCT04403880,74818213,Recruiting,New York Blood Center CRS,new york,new york,10065,united states
NCT04406389,74817760,Recruiting,Weill Cornell Medicine,new york,new york,10065,united states
NCT04426201,78703422,Recruiting,Memorail sloan kettering,new york,new york,10065,united states
NCT04452318,74805391,Recruiting,Regeneron Study Site,new york,new york,10065,united states
NCT04518410,74789446,Recruiting,"Cornell Clinical Trials Unit (Site 1011), NewYork-Presbyterian Hospital-Weill Cornell Medical Center, 525 East 68th Street",new york,new york,10065,united states
NCT04697927,74755859,Recruiting,Memorial Sloan Kettering Cancer Center,new york,new york,10065,united states
NCT04401293,74818998,Recruiting,Lenox Hill Hospital,new york,new york,10075,united states
NCT04357730,74831284,Recruiting,Long Island Jewish Medical Center,new york,new york,11040,united states
NCT04353037,74832887,Recruiting,ProHealth New York,new york,new york,11042,united states
NCT04389450,74822095,Recruiting,Maimonides Medical Center,new york,new york,11219,united states
NCT04389450,74822096,Recruiting,Mercy Medical Center,new york,new york,11570,united states
NCT04518410,74789447,Recruiting,"Canton-Potsdam Hospital (Site 1076), 50 Leroy Street",potsdam,new york,13676-1786,united states
NCT04373460,74827343,Recruiting,Vassar Brothers Medical Center,poughkeepsie,new york,12601,united states
NCT04401293,74818999,Recruiting,Long Island Jewish Medical Center,queens,new york,11040,united states
NCT04516746,74789766,Recruiting,Research Site,rochester,new york,14621,united states
NCT04373460,74827344,Recruiting,University of Rochester,rochester,new york,14642,united states
NCT04377620,74826132,Recruiting,University of Rochester Medical Center,rochester,new york,14642,united states
NCT04403880,74818214,Recruiting,University of Rochester Vaccines to Prevent HIV Infection CRS,rochester,new york,14642,united states
NCT04516746,74789767,Recruiting,Research Site,rochester,new york,14642,united states
NCT04518410,74789448,Recruiting,"University of Rochester (Site 1010), 601 Elmwood Ave",rochester,new york,14642,united states
NCT04558320,74779884,Recruiting,University of Rochester Medical Center,rochester,new york,14642,united states
NCT04697927,74755860,Recruiting,Memorial Sloan Kettering Nassau,rockville centre,new york,11553,united states
NCT04351152,74833552,Recruiting,Mercy Medical Center,rockville centre,new york,11570,united states
NCT04401293,74819000,Recruiting,Staten Island University Hospital,staten island,new york,10309,united states
NCT04411680,74816523,Recruiting,Richmond University Medical Center,staten island,new york,10310,united states
NCT04359329,74830850,Recruiting,Stony Brook University Hospital,stony brook,new york,11794,united states
NCT04442178,78702930,Recruiting,Stony Brook Medicine,stony brook,new york,11794,united states
NCT04470622,74800823,Recruiting,Stony Brook University Hospital,stony brook,new york,11794,united states
NCT04518410,74789449,Recruiting,"SUNY Stony Brook NICHD (Site 1094), HSC L-02, Rm. 142 C",stony brook,new york,11794,united states
NCT04468958,74801668,Recruiting,SUNY Upstate Medical University,syracuse,new york,13210,united states
NCT04381988,74824907,Recruiting,Memorial Sloan Kettering Nassau (All Protocol Activities),uniondale,new york,11553,united states
NCT04516746,74789768,Recruiting,Research Site,valhalla,new york,10595,united states
NCT04519502,74789226,Recruiting,University of North Carolina-Chapel Hill,chapel hill,north carolina,17599,united states
NCT04468971,74801664,Recruiting,University of North Carolina,chapel hill,north carolina,27514,united states
NCT04517123,74789640,Recruiting,University of North Carolina,chapel hill,north carolina,27514,united states
NCT04518410,74789450,Recruiting,"University of North Carolina at Chapel Hill (Site 1001), 130 Mason Farm Rd., Bioinformatics Bldg, 2nd Floor",chapel hill,north carolina,27514,united states
NCT04524507,74788159,Recruiting,University of North Carolina Health Care,chapel hill,north carolina,27514,united states
NCT04403880,74818215,Recruiting,Chapel Hill CRS,chapel hill,north carolina,27599,united states
NCT04427501,78703336,Recruiting,University of North Carolina,chapel hill,north carolina,27599,united states
NCT04452318,74805392,Recruiting,Regeneron Study Site,chapel hill,north carolina,27599,united states
NCT04584684,74775523,Recruiting,General and Oral Health Center,chapel hill,north carolina,27599,united states
NCT04659135,74761429,Recruiting,University of North Carolina at Chapel Hill,chapel hill,north carolina,27599,united states
NCT04351152,74833553,Recruiting,Atrium Health,charlotte,north carolina,28203,united states
NCT04540120,78700394,Recruiting,Atrium Health/Charlotte-Mecklenburg Hospital Authority,charlotte,north carolina,28203,united states
NCT04547283,74782139,Recruiting,Carolinas Medical Center,charlotte,north carolina,28203,united states
NCT04396106,74820682,Recruiting,Atea Study Site,charlotte,north carolina,28204,united states
NCT04659135,74761430,Recruiting,Levine Cancer Institute Atrium Health,charlotte,north carolina,28204,united states
NCT04559009,74779807,Recruiting,"Neurosciences Institute, Neurology - Charlotte",charlotte,north carolina,28207,united states
NCT04452318,74805393,Recruiting,Regeneron Study Site,charlotte,north carolina,28209,united states
NCT04342806,74837817,Recruiting,Duke Clinical Research Institute,durham,north carolina,27701,united states
NCT04452565,74805247,Recruiting,Coronavirus Research Institute-Testing Site,durham,north carolina,27704,united states
NCT04505774,74792398,Recruiting,Duke University Hospital,durham,north carolina,27704,united states
NCT04399889,74819268,Recruiting,Duke Hospital,durham,north carolina,27705,united states
NCT04623047,74767648,Recruiting,Duke University,durham,north carolina,27705,united states
NCT04350073,74834254,Recruiting,Duke University Medial Center,durham,north carolina,27710,united states
NCT04368234,74828578,Recruiting,Duke University Medical Center,durham,north carolina,27710,united states
NCT04377620,74826133,Recruiting,Duke University Medical Center,durham,north carolina,27710,united states
NCT04399252,74819509,Recruiting,Duke University,durham,north carolina,27710,united states
NCT04516746,74789769,Recruiting,Research Site,durham,north carolina,27710,united states
NCT04517123,74789641,Recruiting,Duke University,durham,north carolina,27710,united states
NCT04518410,74789451,Recruiting,"Duke University Medical Center (Site 1041), 40 Duke Medicine Circle",durham,north carolina,27710,united states
NCT04632368,74766056,Recruiting,Duke University health system,durham,north carolina,27710,united states
NCT04442230,74807969,Recruiting,Carolina Institute for Clinical Research,fayetteville,north carolina,28303,united states
NCT04412057,74816488,Recruiting,Cape Fear Valley Medical Center,fayetteville,north carolina,28304,united states
NCT04452318,74805394,Recruiting,Regeneron Study Site,fayetteville,north carolina,28304,united states
NCT04411680,74816524,Recruiting,Brody School of Medicine at East Carolina University,greenville,north carolina,27834,united states
NCT04427501,78703337,Recruiting,East Carolina University,greenville,north carolina,27834,united states
NCT04377620,74826134,Recruiting,East Carolina University,greenville,north carolina,27858,united states
NCT04659135,74761431,Recruiting,East Carolina University,greenville,north carolina,27858,united states
NCT04427501,78703338,Recruiting,Monroe Biomed Research,monroe,north carolina,28112,united states
