"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Maine","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Maryland","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Massachusetts","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Michigan","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Minnesota","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Montana","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","New Hampshire","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","New Jersey","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","New York","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","North Carolina","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Ohio","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Oregon","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Pennsylvania","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Rhode Island","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","South Carolina","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Texas","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Utah","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Virginia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United States","Washington","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"China","Beijing","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"France","Paris","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Germany","Berlin","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Germany","Hamburg","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Germany","Schleswig-Holstein","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"China","Hong Kong","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Bergamo","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Brescia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Cremona","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Milano","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Rome","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Padova","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Parma","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Pavia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Piacenza","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Italy","Roma","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Japan","Kanagawa","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Japan","Tokyo","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"South Korea","Daegu","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"South Korea","Seoul","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Netherlands","Amsterdam","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Singapore","Singapore","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Spain","Asturias","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Spain","Madrid","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Spain","Barcelona","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Spain","Bizkaia","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Spain","Sevilla","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Sweden","Stockholm","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Switzerland","Bern","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Taiwan","Taipei","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"Taiwan","Taipei City","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","London","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Edinburgh","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Glasgow","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Liverpool","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Manchester","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Plymouth","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04292899","https://ClinicalTrials.gov/show/NCT04292899",NA,"United Kingdom","Sheffield","2020-Mar","2020-Apr","Completed","Randomised","Open-Label",4,"Confirmed","Hospital","Clinical Improvement Score (Any), Adverse Events","Remdesivir",4891
"NCT04572399","https://ClinicalTrials.gov/show/NCT04572399",NA,"United States","California","2020-Oct","2020-Dec","Completed","Single-Arm","Open-Label",1,"Confirmed","Hospital","Hospital Discharge, Viral Load or Clearance, Pneumonia or ARDS, C-Reactive Protein","Device",5
"NCT04475107","https://ClinicalTrials.gov/show/NCT04475107",NA,"South Korea","Seoul","2020-Jul","2021-Apr","Recruiting","Randomised","Triple",2,"Confirmed","Unclear","Clinical Improvement Score (Any), Viral Load or Clearance, Fever, SpO2, Respiratory Rate","Other, Standard of care",76
"NCT04475107","https://ClinicalTrials.gov/show/NCT04475107",NA,"South Korea","Incheon","2020-Jul","2021-Apr","Recruiting","Randomised","Triple",2,"Confirmed","Unclear","Clinical Improvement Score (Any), Viral Load or Clearance, Fever, SpO2, Respiratory Rate","Other, Standard of care",76
"NCT04686760","https://ClinicalTrials.gov/show/NCT04686760",NA,"Pakistan","Punjab","2020-Dec","2021-Jan","Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Hospitalization","Inhaled solution, Standard of care",30
"NCT04305457","https://ClinicalTrials.gov/show/NCT04305457",NA,"United States","Alaska","2020-Mar","2021-Apr","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Non-invasive respiratory support, Standard of care",70
"NCT04305457","https://ClinicalTrials.gov/show/NCT04305457",NA,"United States","Louisiana","2020-Mar","2021-Apr","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Non-invasive respiratory support, Standard of care",70
"NCT04305457","https://ClinicalTrials.gov/show/NCT04305457",NA,"United States","Massachusetts","2020-Mar","2021-Apr","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Adverse Events, Serious Adverse Events, C-Reactive Protein, Ferritin, IL-6","Non-invasive respiratory support, Standard of care",70
"NCT04382066","https://ClinicalTrials.gov/show/NCT04382066",NA,"Spain","Madrid","2020-May","2020-Dec","Completed","Randomised","Open-Label",3,"Confirmed","Hospital","Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, Creatinine Phosphokinase, ALT, AST, Bilirubin, ECG","Other",46
"NCT04382066","https://ClinicalTrials.gov/show/NCT04382066",NA,"Spain","Barcelona","2020-May","2020-Dec","Completed","Randomised","Open-Label",3,"Confirmed","Hospital","Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, Creatinine Phosphokinase, ALT, AST, Bilirubin, ECG","Other",46
"NCT04382066","https://ClinicalTrials.gov/show/NCT04382066",NA,"Spain","Ciudad Real","2020-May","2020-Dec","Completed","Randomised","Open-Label",3,"Confirmed","Hospital","Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, Creatinine Phosphokinase, ALT, AST, Bilirubin, ECG","Other",46
"NCT04382066","https://ClinicalTrials.gov/show/NCT04382066",NA,"Spain","Guadalajara","2020-May","2020-Dec","Completed","Randomised","Open-Label",3,"Confirmed","Hospital","Mortality, ICU Admission, Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Serious Adverse Events, Creatinine Phosphokinase, ALT, AST, Bilirubin, ECG","Other",46
"NCT04328285","https://ClinicalTrials.gov/show/NCT04328285",NA,"France","Paris","2020-Mar","2021-Mar","Not Recruiting","Randomised","Triple",4,"Healthy","Healthcare Workers","Mortality, Hospitalization, Clinical Improvement Score (Any), Viral Load or Clearance, Treatment-emergent Adverse Events","HCQ, LPV/r, Standard of care",1200
"NCT04340050","https://ClinicalTrials.gov/show/NCT04340050",NA,"United States","Illinois","2020-Apr","2020-Dec","Completed","Single-Arm","Open-Label",1,NA,"Hospital","Mortality, Invasive Mechanical Ventilation or ECMO","Plasma based therapy",10
"NCT04682574","https://ClinicalTrials.gov/show/NCT04682574",NA,"Pakistan","Punjab","2020-Dec","2020-Dec","Recruiting","Randomised","Open-Label",2,"Confirmed","ICU","Hospitalization, PaO2-FiO2","Standard of care, Vitamins",15
"NCT04651374","https://ClinicalTrials.gov/show/NCT04651374",NA,"Canada","Ontario","2020-Dec","2021-Mar","Not Recruiting","Randomised","Open-Label",2,"Confirmed","Unclear","Mortality","Device, Standard of care",40
"NCT04355936","https://ClinicalTrials.gov/show/NCT04355936",NA,"Argentina","Ciudad De Buenos Aires","2020-Apr","2020-Nov","Completed","Randomised","Open-Label",2,NA,"Unclear","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Troponin, LDH, Urine Sample","Antihypertensive, Standard of care",400
"NCT04355936","https://ClinicalTrials.gov/show/NCT04355936",NA,"Argentina","Buenos Aires","2020-Apr","2020-Nov","Completed","Randomised","Open-Label",2,NA,"Unclear","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Troponin, LDH, Urine Sample","Antihypertensive, Standard of care",400
"NCT04394117","https://ClinicalTrials.gov/show/NCT04394117",NA,"Australia","New South Wales","2020-May","2021-Jun","Recruiting","Randomised","Single",2,"Confirmed","Outpatient, Hospital","Mortality, ICU Admission, Renal Outcome (Unspecified)","ARBs, Standard of care",1500
"NCT04394117","https://ClinicalTrials.gov/show/NCT04394117",NA,"Australia","Victoria","2020-May","2021-Jun","Recruiting","Randomised","Single",2,"Confirmed","Outpatient, Hospital","Mortality, ICU Admission, Renal Outcome (Unspecified)","ARBs, Standard of care",1500
"NCT04394117","https://ClinicalTrials.gov/show/NCT04394117",NA,"India","Delhi","2020-May","2021-Jun","Recruiting","Randomised","Single",2,"Confirmed","Outpatient, Hospital","Mortality, ICU Admission, Renal Outcome (Unspecified)","ARBs, Standard of care",1500
"NCT04394117","https://ClinicalTrials.gov/show/NCT04394117",NA,"India","New Delhi","2020-May","2021-Jun","Recruiting","Randomised","Single",2,"Confirmed","Outpatient, Hospital","Mortality, ICU Admission, Renal Outcome (Unspecified)","ARBs, Standard of care",1500
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","California","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Florida","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Georgia","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Illinois","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Kansas","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Kentucky","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Massachusetts","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Michigan","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","New York","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","North Carolina","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Pennsylvania","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Texas","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United States","Washington","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"Austria","Vienna","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"France","Paris","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"Israel","Jerusalem","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"Spain","Barcelona","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"Spain","Salamanca","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
"NCT04349098","https://ClinicalTrials.gov/show/NCT04349098",NA,"United Kingdom","Kent","2020-Apr","2020-Oct","Completed","Randomised","Single",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, C-Reactive Protein, Ferritin, LDH","Other, Standard of care",202
